"","ROI95lo","ROIavg","ROI95hi","fractaken","badProb","interest"
"9","0.072066","0.091210","0.11035","0.00079283","0","0.120"
"7","0.069818","0.093482","0.11715","0.00056311","0","0.130"
"2","0.044589","0.093916","0.14324","0.00016809","0","0.155"
"8","0.074100","0.094930","0.11576","0.00066957","0","0.125"
"3","0.053285","0.096366","0.13945","0.00019891","0","0.150"
"6","0.070538","0.096688","0.12284","0.00046225","0","0.135"
"5","0.066665","0.097637","0.12861","0.00036140","0","0.140"
"4","0.064041","0.100840","0.13764","0.00025214","0","0.145"
